,cell_size_at_div,param_index,cat,perturb
0,0.6057312528296038,0,lower threshold,0.4
1,0.6181515665388991,0,upper threshold,0.4
2,0.5731450825110462,0,basal set,0.4
3,0.5997358590806103,1,lower threshold,0.4
4,0.5773672373505995,1,upper threshold,0.4
5,0.62111722180265,1,basal set,0.4
6,0.6121956625658234,2,lower threshold,0.4
7,0.6330441442311731,2,upper threshold,0.4
8,0.5937110874211065,2,basal set,0.4
9,0.6166893661201643,3,lower threshold,0.4
10,0.5873579827783196,3,upper threshold,0.4
11,0.6077611357377295,3,basal set,0.4
12,0.6113297449520906,4,lower threshold,0.4
13,0.5935403193632854,4,upper threshold,0.4
14,0.5919644215528229,4,basal set,0.4
15,0.5884449941693757,5,lower threshold,0.4
16,0.6016475595940901,5,upper threshold,0.4
17,0.5938764816492537,5,basal set,0.4
18,0.5798256830412586,6,lower threshold,0.4
19,0.611359158655321,6,upper threshold,0.4
20,0.6028075697448247,6,basal set,0.4
21,0.5923248128562941,7,lower threshold,0.4
22,0.5910124252438381,7,upper threshold,0.4
23,0.6344206181378194,7,basal set,0.4
24,0.6064739613223039,8,lower threshold,0.4
25,0.6044248227748843,8,upper threshold,0.4
26,0.6195016676052503,8,basal set,0.4
27,0.6101705709926674,9,lower threshold,0.4
28,0.5920987325450545,9,upper threshold,0.4
29,0.5967897526635714,9,basal set,0.4
30,0.6073647102666264,10,lower threshold,0.4
31,0.5796581926260007,10,upper threshold,0.4
32,0.579523606467674,10,basal set,0.4
33,0.5928389250045477,11,lower threshold,0.4
34,0.6302646300768361,11,upper threshold,0.4
35,0.5974841055013991,11,basal set,0.4
36,0.5826738034763725,12,lower threshold,0.4
37,0.6216241178346885,12,upper threshold,0.4
38,0.6111736577121506,12,basal set,0.4
39,0.5778695466715349,13,lower threshold,0.4
40,0.6108493740857179,13,upper threshold,0.4
41,0.594685980890942,13,basal set,0.4
42,0.6192089611442492,14,lower threshold,0.4
43,0.6122292109822867,14,upper threshold,0.4
44,0.5948613998813709,14,basal set,0.4
45,0.6082132572189424,15,lower threshold,0.4
46,0.6096658750412987,15,upper threshold,0.4
47,0.5801215774216368,15,basal set,0.4
48,0.5887163949273969,16,lower threshold,0.4
49,0.5883210833722141,16,upper threshold,0.4
50,0.610823555064,16,basal set,0.4
51,0.6011510006993542,17,lower threshold,0.4
52,0.6195588283403383,17,upper threshold,0.4
53,0.6087496307307041,17,basal set,0.4
54,0.6188749157264849,18,lower threshold,0.4
55,0.5937047293977378,18,upper threshold,0.4
56,0.6005600794768367,18,basal set,0.4
57,0.5976746420861817,19,lower threshold,0.4
58,0.6306748223463589,19,upper threshold,0.4
59,0.6185023437308877,19,basal set,0.4
60,0.6150385855244076,20,lower threshold,0.4
61,0.5885399585466587,20,upper threshold,0.4
62,0.5855486758562698,20,basal set,0.4
63,0.6073859323346856,21,lower threshold,0.4
64,0.6128816288883948,21,upper threshold,0.4
65,0.5774777239845501,21,basal set,0.4
66,0.6383461541297587,22,lower threshold,0.4
67,0.6232034694081702,22,upper threshold,0.4
68,0.6234504216867846,22,basal set,0.4
69,0.6015955239424848,23,lower threshold,0.4
70,0.6240311212293974,23,upper threshold,0.4
71,0.618118656741057,23,basal set,0.4
72,0.5823612273329263,24,lower threshold,0.4
73,0.5927562827405164,24,upper threshold,0.4
74,0.6142122921437286,24,basal set,0.4
75,0.6482895876731466,25,lower threshold,0.4
76,0.6434442310980407,25,upper threshold,0.4
77,0.6165748019537568,25,basal set,0.4
78,0.6042845791510661,26,lower threshold,0.4
79,0.603588078295611,26,upper threshold,0.4
80,0.5968427250458078,26,basal set,0.4
81,0.5810687699662377,27,lower threshold,0.4
82,0.6095655732039162,27,upper threshold,0.4
83,0.5939886338910466,27,basal set,0.4
84,0.5918511085036314,28,lower threshold,0.4
85,0.6196513875043359,28,upper threshold,0.4
86,0.5958357765629637,28,basal set,0.4
87,0.5997178439566222,29,lower threshold,0.4
88,0.6142374674787217,29,upper threshold,0.4
89,0.5929276344267304,29,basal set,0.4
90,0.6261567944009403,30,lower threshold,0.4
91,0.6016699174320855,30,upper threshold,0.4
92,0.5877536823478301,30,basal set,0.4
93,0.580234945320586,31,lower threshold,0.4
94,0.615016960498954,31,upper threshold,0.4
95,0.5919017393310395,31,basal set,0.4
96,0.6107115585088798,32,lower threshold,0.4
97,0.5950949682269163,32,upper threshold,0.4
98,0.5848867428521753,32,basal set,0.4
99,0.6137688882374641,33,lower threshold,0.4
100,0.5891315795981473,33,upper threshold,0.4
101,0.6020371012164173,33,basal set,0.4
102,0.6182797782743445,34,lower threshold,0.4
103,0.5947978265155867,34,upper threshold,0.4
104,0.6000938995445322,34,basal set,0.4
105,0.5965627959724554,35,lower threshold,0.4
106,0.5900669209044772,35,upper threshold,0.4
107,0.6166519743723297,35,basal set,0.4
108,0.6057412237364795,36,lower threshold,0.4
109,0.6287983078391763,36,upper threshold,0.4
110,0.6134621860116108,36,basal set,0.4
111,0.6334519861476098,37,lower threshold,0.4
112,0.6132382718336075,37,upper threshold,0.4
113,0.5939836274614498,37,basal set,0.4
114,0.6227072849597974,38,lower threshold,0.4
115,0.6102024140376162,38,upper threshold,0.4
116,0.6078443640954833,38,basal set,0.4
117,0.6017823172864347,39,lower threshold,0.4
118,0.5808632978747895,39,upper threshold,0.4
119,0.6120306934080284,39,basal set,0.4
120,0.5691468023938525,40,lower threshold,0.4
121,0.5632089852573827,40,upper threshold,0.4
122,0.5786898201731171,40,basal set,0.4
123,0.6103805245455537,41,lower threshold,0.4
124,0.6140597555885082,41,upper threshold,0.4
125,0.5791773858730515,41,basal set,0.4
126,0.5993136461394949,42,lower threshold,0.4
127,0.6293076172828018,42,upper threshold,0.4
128,0.5840503758033256,42,basal set,0.4
129,0.5939096791185333,43,lower threshold,0.4
130,0.6164031409397598,43,upper threshold,0.4
131,0.595850724179405,43,basal set,0.4
132,0.5867796144914839,44,lower threshold,0.4
133,0.5904327177422904,44,upper threshold,0.4
134,0.5717377105324576,44,basal set,0.4
135,0.5930449326249557,45,lower threshold,0.4
136,0.6016716394320366,45,upper threshold,0.4
137,0.6544233474389602,45,basal set,0.4
138,0.6136398230722357,46,lower threshold,0.4
139,0.5709786794383759,46,upper threshold,0.4
140,0.6128804508336565,46,basal set,0.4
141,0.6146497243803897,47,lower threshold,0.4
142,0.5778560707301268,47,upper threshold,0.4
143,0.6136911964229481,47,basal set,0.4
144,0.6252852174811269,48,lower threshold,0.4
145,0.599548150695704,48,upper threshold,0.4
146,0.590775435312702,48,basal set,0.4
147,0.6453356690624619,49,lower threshold,0.4
148,0.5908957565120612,49,upper threshold,0.4
149,0.6076450515489279,49,basal set,0.4
150,0.6121396101847917,50,lower threshold,0.4
151,0.6365163959703602,50,upper threshold,0.4
152,0.6237232636707095,50,basal set,0.4
153,0.5861765337258455,51,lower threshold,0.4
154,0.6041786385198313,51,upper threshold,0.4
155,0.5799337925175075,51,basal set,0.4
156,0.6517924056386754,52,lower threshold,0.4
157,0.6204746653544676,52,upper threshold,0.4
158,0.6090558032286598,52,basal set,0.4
159,0.6293149402546729,53,lower threshold,0.4
160,0.626521537753553,53,upper threshold,0.4
161,0.6456906833705425,53,basal set,0.4
162,0.5911591721043751,54,lower threshold,0.4
163,0.6271787997982966,54,upper threshold,0.4
164,0.6240720417168002,54,basal set,0.4
165,0.6091412307820813,55,lower threshold,0.4
166,0.5947039532571222,55,upper threshold,0.4
167,0.5978856062101019,55,basal set,0.4
168,0.6162817689356455,56,lower threshold,0.4
169,0.609646216768704,56,upper threshold,0.4
170,0.6177740460330242,56,basal set,0.4
171,0.6207356029380068,57,lower threshold,0.4
172,0.6057339827915641,57,upper threshold,0.4
173,0.6132559761080868,57,basal set,0.4
174,0.6465329012014057,58,lower threshold,0.4
175,0.6246384673802471,58,upper threshold,0.4
176,0.6260545753988283,58,basal set,0.4
177,0.5942095952489997,59,lower threshold,0.4
178,0.5965271081742859,59,upper threshold,0.4
179,0.6462919236862663,59,basal set,0.4
180,0.599637514605045,60,lower threshold,0.4
181,0.5860054773468376,60,upper threshold,0.4
182,0.5921652486121739,60,basal set,0.4
183,0.5667213084856081,61,lower threshold,0.4
184,0.6267697181124618,61,upper threshold,0.4
185,0.5738751202874186,61,basal set,0.4
186,0.6211213716480827,62,lower threshold,0.4
187,0.634266198553447,62,upper threshold,0.4
188,0.5926825845774872,62,basal set,0.4
